rank,adm_id,shapeName,shapeType,country,shapeGroup,adm_area_km2,detections,mined_area_ha,median_patch_ha,largest_patch_ha,sites_hosted,detections_per_1000km2,pct_area_mined,region
150,37073778B10589606908593,Sambaya,ADM3,Sierra Leone,SLE,689.0591109817069,23,940.9651383212617,10.1745380781747,282.8404147893649,12,33.37884897455569,1.365579706189013,West Africa
151,97208781B91989706835532,Maféré,ADM3,Côte d'Ivoire,CIV,675.8952090882716,23,534.3510263203357,11.11185007240691,134.11037910492053,17,34.02894367460476,0.7905826511792151,West Africa
152,63176286B2433914913285,Tshilenge,ADM2,DR Congo,COD,1897.4625349333903,22,779.0708439115097,10.173022724565516,321.1965068868454,20,11.594431824063552,0.4105856266294389,Congo Basin
153,62588387B99058243343156,Fuamah,ADM2,Liberia,LBR,936.6807224752913,22,471.5008874288681,17.801272110904954,104.27565857051728,15,23.487192030452338,0.5033741766168417,West Africa
154,37073778B88257151862409,Lower Bambara,ADM3,Sierra Leone,SLE,686.8652117908645,22,417.3273119850068,10.176216420084977,45.62636974838378,22,32.02957381207206,0.6075825428644273,West Africa
155,2480657B32538733435540,Akyem Mansa,ADM2,Ghana,GHA,612.0377547504419,22,356.3370624734865,10.238055501313458,59.415661280905155,14,35.94549491308832,0.5822141848402519,West Africa
156,22940354B22341987955952,Ogoulou,ADM2,Gabon,GAB,8408.556094876683,22,1764.895938656503,29.24263068930296,770.6424566104836,22,2.6163826169161855,0.20989286611667493,Congo Basin
157,97208781B62623606131378,Arikokaha,ADM3,Côte d'Ivoire,CIV,586.3596545261132,22,578.3213967777381,17.73187525926795,91.49706513405572,21,37.51963463069446,0.986291250282437,West Africa
158,2480657B57614018833162,West Akim,ADM2,Ghana,GHA,475.27202205578493,22,1227.3208399857767,17.7988334172448,693.4808995714619,19,46.28928062047329,2.582354489702573,West Africa
159,59680162B37059166930142,Jema'A,ADM2,Nigeria,NGA,1383.5584380893736,21,309.020156622406,10.17587330450631,38.15293671621365,19,15.178252990166408,0.2233517198226536,West Africa
160,2480657B7981851544250,Tano South Municipal,ADM2,Ghana,GHA,489.1479615091653,21,521.0406321121109,17.80271633694386,61.040817975409304,18,42.931794983278316,1.0652004569426137,West Africa
161,52401652B22195420083013,Danga-Gboudou,ADM3,Central African Republic,CAF,2134.0729179121217,21,574.4683576725997,17.8023969001967,92.14477824266233,21,9.840338548762162,0.26918872024046536,Congo Basin
162,97208781B72810703779687,Kanakono,ADM3,Côte d'Ivoire,CIV,465.31321227818853,21,703.4101129076774,17.808416526686084,97.65499481633421,20,45.130891291874825,1.5116916828210374,West Africa
163,37073778B79700515979112,Sandor,ADM3,Sierra Leone,SLE,1475.2131588381887,21,930.4453310455115,10.175862104848871,239.23091763917967,14,14.23523093878762,0.6307192458737884,West Africa
164,59680162B92942987363648,Ife East,ADM2,Nigeria,NGA,271.85737766392276,21,1214.1066699257776,17.7398679034251,559.5432308863448,20,77.24638625022254,4.46596917971705,West Africa
165,2480657B5172435396617,Fanteakwa South,ADM2,Ghana,GHA,262.22252555236827,21,3108.059357206334,40.680209549629076,1842.5346655742935,19,80.08465312338738,11.852755024227031,West Africa
166,9386221B80147153922778,Mandjou,ADM3,Cameroon,CMR,2642.865803221028,20,806.8416228741037,21.810228097374235,162.56138674509418,18,7.567542769528719,0.305290424466787,Congo Basin
167,73739313B13845675576919,Konsankoro,ADM3,Guinea,GIN,937.0038926519601,20,665.3495826851703,10.177045486325913,162.90518334532962,19,21.344628508847382,0.7100819835465798,West Africa
168,62588387B97917112158690,Dorbor,ADM2,Liberia,LBR,237.8773531857173,20,558.9173778243268,10.175827686754044,198.20910575743423,16,84.07694020533958,2.3496031477530557,West Africa
169,63176286B74212537268608,Manono,ADM2,DR Congo,COD,34070.771720403674,20,757.9276428380331,10.173564416584899,335.72733201615114,20,0.5870134132601044,0.022245684631326954,Congo Basin
170,62588387B90652682225930,Nyenawliken,ADM2,Liberia,LBR,245.67293173380034,20,384.95781801505285,10.175179414913504,74.3736788144638,19,81.40905006853201,1.5669525140530136,West Africa
171,37073778B90417432465064,Lower Banta,ADM3,Sierra Leone,SLE,497.52097837504766,20,515.8179370568535,17.805297659807128,124.62931483067877,19,40.19930991718572,1.0367762556295927,West Africa
172,73739313B50633663826307,Kinieran,ADM3,Guinea,GIN,403.25524976863437,20,1020.5718427522038,19.171327838759137,311.9017922601516,20,49.59637850089961,2.5308333700249452,West Africa
173,73739313B6606446840451,Komola Khoura,ADM3,Guinea,GIN,3155.310328444579,20,456.48424502843386,12.858535837320302,155.8953746256483,19,6.338520753316542,0.14467174303373806,West Africa
174,63176286B34424841963647,Nyunzu,ADM2,DR Congo,COD,15584.568104011778,20,1023.9031455072992,33.06048720382786,208.9315121760948,20,1.2833207738911674,0.0656998088541014,Congo Basin
175,2480657B43720081643569,Obuasi Municipal,ADM2,Ghana,GHA,145.72760637433336,20,3272.485648624316,31.565783341489162,1838.7271614202082,17,137.24235577317867,22.45618198255599,West Africa
176,37073778B67715296145118,Kalansogoia,ADM3,Sierra Leone,SLE,449.72300332742924,20,399.2921391414699,12.500273831885444,127.84078170752595,16,44.47181899085252,0.8878623868184874,West Africa
177,2480657B7942392054994,Sefwi-wiawso,ADM2,Ghana,GHA,1011.3642091479037,19,777.9475483455345,38.33161441257608,99.3890949542162,16,18.786506214223174,0.7692061290175299,West Africa
178,59680162B63960569375521,Anka,ADM2,Nigeria,NGA,2580.6160479498735,19,389.01696551906184,10.179053519909285,56.14835712566841,19,7.362583060387548,0.150745774764948,West Africa
179,62588387B94232483093280,Belleh,ADM2,Liberia,LBR,2381.559715151521,19,1559.4561975374622,40.696460850898355,393.3780608087603,18,7.977964977792369,0.6548045751765857,West Africa
180,97208781B27932736709238,N'Guessankro,ADM3,Côte d'Ivoire,CIV,470.34241996148353,19,592.1219429806634,25.372357991450254,96.77126476780815,17,40.39610120974399,1.2589167335345863,West Africa
181,59680162B5974853059370,Ife South,ADM2,Nigeria,NGA,1045.825146636505,18,547.8259318613614,10.175428054245968,263.83923675237725,15,17.2112901070414,0.5238217245236769,West Africa
182,59680162B83099166959131,Igabi,ADM2,Nigeria,NGA,3221.662905766379,18,183.16424683929515,10.17634767834025,10.179619904707906,18,5.5871767241017745,0.0568539453682301,West Africa
183,62588387B20671280647544,Konobo,ADM2,Liberia,LBR,1614.6393484030202,18,1159.4389477849006,10.175413638996424,709.4167469637232,18,11.148000336919281,0.7180792100301895,West Africa
184,37073778B69621627860201,Kamara,ADM3,Sierra Leone,SLE,123.49196490585112,18,897.1258551363625,10.173460846481015,605.6035029922771,10,145.75847111772006,7.264649613602968,West Africa
185,59680162B98234428566305,Ilesha West,ADM2,Nigeria,NGA,100.2400289636193,18,920.160205646889,16.435019270993873,518.7324828240749,17,179.5689824324856,9.179568433493253,West Africa
186,2480657B26017273678273,Obuasi East,ADM2,Ghana,GHA,75.01624191421315,18,976.7993096743537,17.852015254701822,372.44306709139363,9,239.94803712753813,13.021170945771967,West Africa
187,97208781B22300824819671,Zaranou,ADM3,Côte d'Ivoire,CIV,627.7289517455891,18,1890.5462555253428,14.825329183455558,848.2145111654596,16,28.674796582100583,3.0117238503467307,West Africa
188,2480657B60556198830817,Kwabre East,ADM2,Ghana,GHA,123.0093897430952,18,590.4195667520636,16.990639446665945,122.6806015583073,14,146.330292651585,4.799792666113972,West Africa
189,63176286B79011641071296,Mbuji-Mayi,ADM2,DR Congo,COD,137.47463564893337,18,534.0621789833834,12.074960250832742,221.305536755184,8,130.93324390374303,3.884805196699767,Congo Basin
190,2480657B44214183650816,Assin North,ADM2,Ghana,GHA,726.1594519751733,18,1237.1313181478567,46.14022376641342,287.67959759016014,14,24.787944233239013,1.7036634513023639,West Africa
191,73739313B43026183880128,Bankon,ADM3,Guinea,GIN,328.2412237672426,18,437.8396164066777,16.564954202162113,92.12868120423194,17,54.837719020825624,1.3338958811497479,West Africa
192,59680162B25309364748934,Maru,ADM2,Nigeria,NGA,7420.731313323743,17,173.00990973152304,10.17656968559344,10.181724131568991,17,2.2908793328060417,0.023314401563210886,West Africa
193,52401652B56175823548729,Basse-Boumne,ADM3,Central African Republic,CAF,2777.876662965147,17,276.07137868989656,10.172049881334667,68.66148072893402,12,6.119782143910575,0.09938215845595313,Congo Basin
194,52401652B94242269588204,Basse-Kadei,ADM3,Central African Republic,CAF,854.0758622010477,17,621.6259152127366,18.020490255686557,201.3789247158875,16,19.9045550311996,0.7278345434218666,Congo Basin
195,73739313B52759580744832,Kiniebakoura,ADM3,Guinea,GIN,491.8237403573155,17,491.8619131809921,10.250106775609567,114.79015261346164,14,34.56522856674082,1.000077614845613,West Africa
196,1427508B16336577504654,Lekana,ADM2,Republic of the Congo,COG,2890.3692805211867,17,546.5722115783459,17.801024983363117,147.49394920314504,17,5.881601397636841,0.18910116961933282,Congo Basin
197,63176286B33968238717987,Walikale,ADM2,DR Congo,COD,23691.845619636133,16,386.78347090497743,17.79981398575523,122.05560116935273,16,0.6753378464841496,0.016325594768539512,Congo Basin
198,2480657B68079094729511,Tano North Municipal,ADM2,Ghana,GHA,837.4542697854589,16,339.2816903640722,21.617054347214165,63.55350910435425,15,19.105520835303544,0.40513458776798666,West Africa
199,2480657B58897854519282,Ahafo Ano South West,ADM2,Ghana,GHA,504.5939868876736,16,743.9990504457558,35.23082621390448,150.04974791016764,13,31.708661648323837,1.4744508848286682,West Africa
200,97208781B80176496097675,Andé,ADM3,Côte d'Ivoire,CIV,323.50894689317704,16,847.4698200784312,25.430864719168316,241.6017746695579,15,49.45767390254964,2.6196178752307167,West Africa
201,62588387B76680524179510,Porkpa,ADM2,Liberia,LBR,1277.8869419334726,16,388.3419105902292,19.153281228292073,83.77300053707762,16,12.520669454366306,0.3038937936110834,West Africa
202,37073778B24790862482379,Valunia,ADM3,Sierra Leone,SLE,823.668571412353,16,353.7282659502514,20.346903194123303,40.53474289719695,16,19.425288951555643,0.42945461102602217,West Africa
203,52401652B33074004162122,Baboua,ADM3,Central African Republic,CAF,4855.475623373183,16,668.5161174234019,17.801854151068675,187.97922149735453,15,3.295248754412348,0.13768293145275273,Congo Basin
204,37073778B97840762677219,Sanda Loko,ADM3,Sierra Leone,SLE,599.8661764756341,16,811.3602400301279,13.90710713275925,448.1985784077025,15,26.672615705729662,1.352568742577011,West Africa
205,52401652B17341421637756,Birvan-Bole,ADM3,Central African Republic,CAF,2801.106705112423,16,733.1589242612866,42.07627176148114,106.81377158171024,16,5.712028024779527,0.26173902012485495,Congo Basin
206,62588387B9251982733395,Gbarma,ADM2,Liberia,LBR,839.3556326346676,16,217.2529196548411,10.175049138891701,30.517449595379,14,19.062241769650523,0.25883297997644006,West Africa
207,37073778B70652026637692,Nimiyama,ADM3,Sierra Leone,SLE,356.7024014700952,16,471.81728151680915,13.911418741847838,150.2648329822715,13,44.8553189831591,1.3227196665127157,West Africa
208,73739313B29503978974944,Kiniero,ADM3,Guinea,GIN,940.5367307731235,16,650.9061136004765,18.43902039239425,217.24632725493478,15,17.011563160162773,0.6920581539281618,West Africa
209,97208781B23251034005882,Abongoua,ADM3,Côte d'Ivoire,CIV,183.80351531836882,16,628.1654653422024,17.80035069209975,244.1897800185395,12,87.04947765708485,3.417592227516147,West Africa
210,2480657B11085167902059,Ayensuano,ADM2,Ghana,GHA,499.22917802699345,15,274.96634877518505,10.176217677283974,50.85858495069131,15,30.046320728450986,0.5507818069886884,West Africa
211,97208781B74042578927029,Diamarakro,ADM3,Côte d'Ivoire,CIV,425.9231274519622,15,996.1757601466699,25.390687354700624,325.536402591595,14,35.217622695756944,2.3388628039669523,West Africa
212,73739313B40511621415580,Franwalia,ADM3,Guinea,GIN,843.865900271135,15,231.1981040553909,10.247904445702892,82.20560711020617,13,17.775336099231506,0.27397493367264475,West Africa
213,59680162B87556890682936,Doma,ADM2,Nigeria,NGA,3083.3903438975076,15,193.31684482795245,10.17600564330286,25.43890922971228,15,4.864774915601346,0.06269619583214806,West Africa
214,59680162B9133954487337,Nasarawa,ADM2,Nigeria,NGA,5207.257721286747,15,332.8524962097089,10.174590041122368,88.91286448298536,15,2.8805948932931638,0.06392088005343798,West Africa
215,62588387B18265546179194,Putu,ADM2,Liberia,LBR,1091.2048756871268,15,917.5732251383942,25.433187044924907,276.72827777817673,15,13.746272889914067,0.8408807966153949,West Africa
216,63176286B6958016734749,Kalemie,ADM2,DR Congo,COD,25977.432670091643,15,1306.8983429629284,20.345421603693662,857.2054708868345,13,0.5774242663044147,0.05030898778798829,Congo Basin
217,97208781B11870825623553,Ouellé,ADM3,Côte d'Ivoire,CIV,733.0641041430733,15,1114.7248697043528,40.75187948023951,539.0124000198256,15,20.462057704400195,1.5206376405613637,West Africa
218,73739313B99734393924412,Kouroussa Ctre,ADM3,Guinea,GIN,681.231974221313,15,756.9075122092122,15.4684447826949,451.88201203430435,14,22.018931241660898,1.1110862978420832,West Africa
219,1427508B81001765289527,Mayama,ADM2,Republic of the Congo,COG,37636.767352288356,15,1540.0819860860618,33.05698731158136,459.8125879587575,15,0.39854644952890683,0.04091961383586848,Congo Basin
220,9386221B22697281755042,Ndélélé,ADM3,Cameroon,CMR,1983.567837748774,15,265.92477946782253,10.17195666160513,50.85984933689675,14,7.562131082455977,0.13406386936059145,Congo Basin
221,9386221B49844150240276,Bélabo,ADM3,Cameroon,CMR,6641.384448109062,15,397.456455427457,17.801423643924387,104.07199203858875,14,2.2585652309693964,0.059845422070186144,Congo Basin
222,62588387B68127744098501,Nanee,ADM2,Liberia,LBR,246.87056830427625,14,490.97593782764847,17.741504320659374,183.09925513288482,13,56.70987876831284,1.988798993740332,West Africa
223,97208781B85694674600174,Assikoi,ADM3,Côte d'Ivoire,CIV,213.55704839740991,14,243.1722312078421,10.172871273207846,36.205486068914205,8,65.55625349319912,1.138675745112009,West Africa
224,97208781B61535562407480,Bongouanou,ADM3,Côte d'Ivoire,CIV,584.8145164924672,14,508.0256325400945,17.803161485311783,141.46812658748848,13,23.939214238332486,0.8686953182815498,West Africa
225,59680162B79502957035648,Kajuru,ADM2,Nigeria,NGA,2229.2105859232183,14,142.30640183747096,10.174401812027249,17.916446306600143,13,6.280250097682879,0.06383712814576258,West Africa
226,97208781B31348963651867,Krégbé,ADM3,Côte d'Ivoire,CIV,600.5893529282857,14,1210.7346763911846,31.741887645916133,536.9277026760743,12,23.310436543272672,2.0159109889111773,West Africa
227,59680162B76884691739548,Zangon Kataf,ADM2,Nigeria,NGA,2578.997108099703,14,144.10921060209603,10.175738574939325,21.816701651294892,11,5.428466730742362,0.05587800395335877,West Africa
228,97208781B38790553549950,Bloléquin,ADM3,Côte d'Ivoire,CIV,1665.1508351794253,14,217.8113788483163,13.9888366485666,33.173259307358656,11,8.40764674540217,0.13080579503468612,West Africa
229,2480657B18075285363234,Mamprugu Moagduri,ADM2,Ghana,GHA,2122.2704040611075,14,170.97920774649407,10.177075375322712,20.3510845098252,13,6.59670887046724,0.08056428974333989,West Africa
230,62588387B27805419534049,Jaedae,ADM2,Liberia,LBR,292.80754231995394,14,291.77016124129176,17.79851907673282,101.84874444342701,11,47.81297602198392,0.9964571230971618,West Africa
231,97208781B67300902404476,Kossou,ADM3,Côte d'Ivoire,CIV,412.30834316333323,13,520.9064559315268,20.33992348892285,147.2934706267176,8,31.529800974340542,1.2633905293669334,West Africa
232,9386221B24523978405317,Dir,ADM3,Cameroon,CMR,4911.678634338977,13,315.97134765281425,10.17287019342233,99.18418039173713,11,2.646752967328361,0.06433062323006364,Congo Basin
233,1427508B75307715996039,Boko,ADM2,Republic of the Congo,COG,4272.8663895750815,13,351.8123293595463,25.42873467287125,81.19393970828828,13,3.042454131427404,0.08233637499592693,Congo Basin
234,2480657B19171272300465,Bolga  East,ADM2,Ghana,GHA,71.86268970608059,13,257.650039198827,10.178464557680815,94.13417126512782,8,180.90054871547645,3.58531026674091,West Africa
235,9386221B45326950687577,Kentzou,ADM3,Cameroon,CMR,1014.0915974800106,13,276.6846064909876,17.801070954054197,99.38880178258664,11,12.81935481203536,0.2728398570489502,Congo Basin
236,2480657B54162505201867,Kwahu East,ADM2,Ghana,GHA,623.3840573981864,13,1056.051771657801,18.479559806097434,780.7891889302309,12,20.85391797515324,1.694062847974388,West Africa
237,73739313B39858006192076,Sanguiana,ADM3,Guinea,GIN,3106.315050105182,13,174.2963733074929,10.24590177614665,30.801082353143983,13,4.185023022555233,0.056110333464595326,West Africa
238,59680162B38390932765307,Atakunmosa East,ADM2,Nigeria,NGA,355.651565629878,13,741.2604550898664,27.46458237999664,308.28701569374596,11,36.55262975428297,2.084232228183937,West Africa
239,52401652B23474656802186,Bakouma,ADM3,Central African Republic,CAF,17510.51136612065,13,409.4545660914482,20.34551800219228,142.0960465456453,13,0.742411213938184,0.023383358574191115,Congo Basin
240,97208781B97941677137453,Grand Lahou,ADM3,Côte d'Ivoire,CIV,1100.3406388834776,13,228.88747886684874,17.801540980555878,48.32116177286151,13,11.814523194554715,0.20801510984734894,West Africa
241,73739313B34811663168812,Sansando,ADM3,Guinea,GIN,586.7647548724174,13,161.57267677589402,10.248607146716896,20.492496518421163,13,22.15538662138397,0.2753619324170645,West Africa
242,2480657B15542052325310,Offinso North,ADM2,Ghana,GHA,946.1422965787488,13,353.31968191790855,17.801362368686643,122.1683898192628,10,13.740005120802662,0.3734318645255717,West Africa
